target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok,tier
dachs-local,dachs,Q10,csv,64,2,640,0.0,9.88,6.449066,6.810072,6.806051,290720.8,0.03,True,8
dachs-local,dachs,Q10,csv,64,3,640,0.0,9.909,6.4342,6.75112,6.74916,290599.7,0.035,True,8
dachs-local,dachs,Q10,csv,8,1,622,0.0,10.277,0.77963,0.945095,0.944408,290776.7,0.015,True,8
dachs-local,dachs,Q10,csv,8,2,617,0.0,10.183,0.78493,0.961966,0.956566,290635.0,0.015,True,8
dachs-local,dachs,Q10,csv,8,3,621,0.0,10.28,0.782982,0.94854,0.941941,290552.5,0.015,True,8
dachs-local,dachs,Q11,csv,32,1,265,0.0,4.032,7.895052,12.965055,10.493628,2919170.8,0.03,True,8
dachs-local,dachs,Q11,csv,32,2,270,0.0,4.114,7.647645,10.995729,9.83754,2919373.9,0.03,True,8
dachs-local,dachs,Q11,csv,32,3,271,0.0,4.022,8.192975,11.988406,9.74457,2917176.8,0.03,True,8
dachs-local,dachs,Q11,csv,64,1,306,0.0,4.158,16.772066,27.207393,20.53307,2918889.7,0.06,True,8
dachs-local,dachs,Q11,csv,64,2,256,0.0,4.057,17.361658,23.715605,18.438178,2917270.2,0.055,True,8
dachs-local,dachs,Q11,csv,64,3,255,0.0,4.04,15.162373,23.576471,19.817996,2918024.2,0.05,True,8
dachs-local,dachs,Q11,csv,8,1,230,0.0,3.81,2.232497,2.724355,2.563129,2918119.9,0.015,True,8
dachs-local,dachs,Q11,csv,8,2,235,0.0,3.816,2.258554,2.6686,2.575014,2918757.4,0.015,True,8
dachs-local,dachs,Q11,csv,8,3,241,0.0,3.9,2.21912,2.574091,2.418642,2917989.7,0.015,True,8
dachs-local,dachs,Q12,csv,32,1,512,0.0,8.061,3.916284,4.225074,4.224497,110.0,0.015,True,8
dachs-local,dachs,Q12,csv,32,2,512,0.0,8.109,3.890556,4.211458,4.211013,110.0,0.015,True,8
dachs-local,dachs,Q12,csv,32,3,512,0.0,8.133,3.932444,4.222563,4.222051,110.0,0.015,True,8
dachs-local,dachs,Q12,csv,64,1,535,0.0,7.9,7.861454,8.239227,8.238764,110.0,0.02,True,8
dachs-local,dachs,Q12,csv,64,2,517,0.0,7.844,7.793384,8.218022,8.217548,110.0,0.02,True,8
dachs-local,dachs,Q12,csv,64,3,513,0.0,7.635,7.830729,8.216698,8.216144,110.0,0.025,True,8
dachs-local,dachs,Q12,csv,8,1,485,0.0,7.955,0.989938,1.230835,1.230361,110.0,0.015,True,8
dachs-local,dachs,Q12,csv,8,2,472,0.0,7.803,1.013898,1.318419,1.317978,110.0,0.015,True,8
dachs-local,dachs,Q12,csv,8,3,482,0.0,7.928,0.992664,1.241287,1.240719,110.0,0.01,True,8
dachs-local,dachs,Q13,csv,32,1,594,0.0,9.411,3.362149,3.751716,3.751028,2300.7,0.02,True,8
dachs-local,dachs,Q13,csv,32,2,590,0.0,9.374,3.378053,3.702617,3.702195,2300.9,0.015,True,8
dachs-local,dachs,Q13,csv,32,3,588,0.0,9.38,3.38157,3.713946,3.713467,2299.2,0.015,True,8
dachs-local,dachs,Q13,csv,64,1,626,0.0,9.444,6.704514,7.133457,7.133014,2300.8,0.02,True,8
dachs-local,dachs,Q13,csv,64,2,631,0.0,9.492,6.694163,7.091339,7.090823,2301.0,0.025,True,8
dachs-local,dachs,Q13,csv,64,3,628,0.0,9.446,6.666351,7.070784,7.070321,2299.3,0.02,True,8
dachs-local,dachs,Q13,csv,8,1,596,0.0,9.835,0.807883,1.140115,1.139595,2301.8,0.015,True,8
dachs-local,dachs,Q13,csv,8,2,600,0.0,9.905,0.808774,1.094059,1.093105,2300.7,0.015,True,8
dachs-local,dachs,Q13,csv,8,3,599,0.0,9.884,0.812954,1.104356,1.103869,2299.4,0.015,True,8
dachs-local,dachs,mix,csv,32,1,547,0.0,8.567,3.599249,4.747347,4.746846,44475.4,0.015,True,8
dachs-local,dachs,mix,csv,32,2,558,0.0,8.763,3.561239,4.198532,4.198055,42583.7,0.02,True,8
dachs-local,dachs,mix,csv,32,3,579,0.0,9.18,3.445516,4.023124,4.022671,43269.8,0.02,True,8
dachs-local,dachs,mix,csv,64,1,587,0.0,8.825,6.910397,7.610388,7.609911,43500.3,0.025,True,8
dachs-local,dachs,mix,csv,64,2,583,0.0,8.826,7.128736,7.782845,7.782475,41581.2,0.02,True,8
dachs-local,dachs,mix,csv,64,3,587,0.0,8.876,6.878453,7.62084,7.620345,44016.6,0.02,True,8
dachs-local,dachs,mix,csv,8,1,568,0.0,9.376,0.828723,1.323535,1.323072,43798.2,0.015,True,8
dachs-local,dachs,mix,csv,8,2,563,0.0,9.308,0.881635,1.324358,1.323914,43223.9,0.015,True,8
dachs-local,dachs,mix,csv,8,3,576,0.0,9.481,0.774788,1.324528,1.323911,41484.0,0.01,True,8
dachs-local,dachs,Q01,votable,32,1,863,0.0,14.032,2.11452,2.388653,2.388224,4706.0,0.02,True,8
dachs-local,dachs,Q01,votable,32,2,936,0.0,15.122,2.09203,2.241125,2.240651,4706.0,0.02,True,8
dachs-local,dachs,Q01,votable,32,3,930,0.0,15.021,2.099355,2.253529,2.253067,4706.0,0.02,True,8
dachs-local,dachs,Q01,votable,64,1,959,0.0,15.017,4.261336,4.468012,4.467449,4706.0,0.03,True,8
dachs-local,dachs,Q01,votable,64,2,960,0.0,15.084,4.246005,4.406634,4.406178,4706.0,0.025,True,8
dachs-local,dachs,Q01,votable,64,3,960,0.0,15.164,4.238622,4.437433,4.436926,4706.0,0.025,True,8
dachs-local,dachs,Q01,votable,8,1,1034,0.0,17.164,0.471412,0.568566,0.568116,4706.0,0.02,True,8
dachs-local,dachs,Q01,votable,8,2,1014,0.0,16.804,0.480917,0.567265,0.566728,4706.0,0.015,True,8
dachs-local,dachs,Q01,votable,8,3,1013,0.0,16.795,0.482551,0.571112,0.570653,4706.0,0.015,True,8
dachs-local,dachs,Q02,votable,32,1,546,0.0,8.628,3.644323,3.897717,3.897121,50855.7,0.015,True,8
dachs-local,dachs,Q02,votable,32,2,544,0.0,8.635,3.681473,4.05013,4.049682,50874.0,0.02,True,8
dachs-local,dachs,Q02,votable,32,3,545,0.0,8.676,3.630774,3.882009,3.881508,50896.1,0.02,True,8
dachs-local,dachs,Q02,votable,64,1,576,0.0,8.793,7.248364,7.546148,7.545589,50843.8,0.02,True,8
dachs-local,dachs,Q02,votable,64,2,576,0.0,8.835,7.260146,7.561463,7.560871,50877.2,0.02,True,8
dachs-local,dachs,Q02,votable,64,3,576,0.0,8.825,7.269705,7.539658,7.539169,50896.1,0.02,True,8
dachs-local,dachs,Q02,votable,8,1,557,0.0,9.203,0.866267,1.053017,1.052557,50855.0,0.015,True,8
dachs-local,dachs,Q02,votable,8,2,562,0.0,9.267,0.85545,1.050897,1.050417,50864.9,0.02,True,8
dachs-local,dachs,Q02,votable,8,3,551,0.0,9.098,0.883495,1.074613,1.074125,50874.7,0.015,True,8
dachs-local,dachs,Q03,votable,32,1,672,0.0,10.713,2.965185,3.262611,3.262059,37215.3,0.02,True,8
dachs-local,dachs,Q03,votable,32,2,672,0.0,10.916,2.929753,3.163418,3.162911,36650.3,0.02,True,8
dachs-local,dachs,Q03,votable,32,3,671,0.0,10.827,2.946244,3.206921,3.206443,35675.3,0.02,True,8
dachs-local,dachs,Q03,votable,64,1,704,0.0,10.92,5.892718,6.14664,6.146122,37338.2,0.025,True,8
dachs-local,dachs,Q03,votable,64,2,703,0.0,10.674,5.883504,6.204393,6.203748,36539.6,0.025,True,8
dachs-local,dachs,Q03,votable,64,3,701,0.0,10.746,5.988817,6.265526,6.265038,36055.4,0.025,True,8
dachs-local,dachs,Q03,votable,8,1,690,0.0,11.388,0.705502,0.858867,0.858399,36837.6,0.015,True,8
dachs-local,dachs,Q03,votable,8,2,685,0.0,11.366,0.707561,0.861376,0.86085,36457.6,0.015,True,8
dachs-local,dachs,Q03,votable,8,3,683,0.0,11.312,0.707183,0.866103,0.865635,35802.3,0.015,True,8
dachs-local,dachs,Q04,votable,32,1,674,0.0,10.843,2.927329,3.187146,3.186252,76074.4,0.02,True,8
dachs-local,dachs,Q04,votable,32,2,679,0.0,10.804,2.911624,3.132376,3.131875,76079.4,0.02,True,8
dachs-local,dachs,Q04,votable,32,3,678,0.0,10.814,2.893492,3.119673,3.11917,76130.2,0.02,True,8
dachs-local,dachs,Q04,votable,64,1,704,0.0,11.064,5.808612,6.047447,6.047028,76078.8,0.025,True,8
dachs-local,dachs,Q04,votable,64,2,704,0.0,11.097,5.777395,6.033435,6.032848,76066.6,0.03,True,8
dachs-local,dachs,Q04,votable,64,3,704,0.0,10.911,5.833089,6.119511,6.119084,76130.4,0.025,True,8
dachs-local,dachs,Q04,votable,8,1,695,0.0,11.456,0.704302,0.834292,0.833701,76095.6,0.015,True,8
dachs-local,dachs,Q04,votable,8,2,699,0.0,11.556,0.695776,0.835273,0.834797,76069.5,0.015,True,8
dachs-local,dachs,Q04,votable,8,3,689,0.0,11.421,0.705661,0.852502,0.852084,76102.6,0.02,True,8
dachs-local,dachs,Q05,votable,32,1,507,0.0,7.951,3.998876,4.330796,4.330326,10643.5,0.015,True,8
dachs-local,dachs,Q05,votable,32,2,512,0.0,8.036,3.951495,4.281559,4.281072,10738.8,0.015,True,8
dachs-local,dachs,Q05,votable,32,3,500,0.0,7.909,4.014775,4.342325,4.34191,10857.9,0.015,True,8
dachs-local,dachs,Q05,votable,64,1,516,0.0,7.65,8.004744,8.34151,8.341023,10675.5,0.02,True,8
dachs-local,dachs,Q05,votable,64,2,513,0.0,7.637,7.9451,8.355257,8.35472,10667.4,0.02,True,8
dachs-local,dachs,Q05,votable,64,3,513,0.0,7.596,7.930011,8.397125,8.396647,10730.4,0.02,True,8
dachs-local,dachs,Q05,votable,8,1,471,0.0,7.764,1.011189,1.280275,1.279788,10586.3,0.01,True,8
dachs-local,dachs,Q05,votable,8,2,474,0.0,7.769,1.014403,1.263675,1.263182,10704.4,0.01,True,8
dachs-local,dachs,Q05,votable,8,3,475,0.0,7.854,1.002317,1.248329,1.247884,10602.9,0.015,True,8
dachs-local,dachs,Q06,votable,32,1,498,0.0,7.828,4.043579,4.348692,4.348156,92046.9,0.015,True,8
dachs-local,dachs,Q06,votable,32,2,484,0.0,7.563,4.087632,4.444527,4.443949,90907.7,0.015,True,8
dachs-local,dachs,Q06,votable,32,3,493,0.0,7.736,4.040649,4.370309,4.36981,88397.2,0.015,True,8
dachs-local,dachs,Q06,votable,64,1,512,0.0,7.818,8.192118,8.621399,8.620904,90938.8,0.02,True,8
dachs-local,dachs,Q06,votable,64,2,512,0.0,8.037,8.034743,8.38623,8.384147,90454.4,0.02,True,8
dachs-local,dachs,Q06,votable,64,3,514,0.0,7.749,8.124767,8.567137,8.566497,88281.1,0.02,True,8
dachs-local,dachs,Q06,votable,8,1,466,0.0,7.712,1.023868,1.276091,1.275506,90900.3,0.01,True,8
dachs-local,dachs,Q06,votable,8,2,473,0.0,7.8,1.006381,1.254374,1.253935,91142.3,0.015,True,8
dachs-local,dachs,Q06,votable,8,3,465,0.0,7.654,1.037279,1.270076,1.269531,87082.5,0.015,True,8
dachs-local,dachs,Q07,votable,32,1,480,0.0,7.621,4.180943,4.519215,4.518722,29940.0,0.02,True,8
dachs-local,dachs,Q07,votable,32,2,480,0.0,7.665,4.178511,4.570334,4.569844,31267.8,0.015,True,8
dachs-local,dachs,Q07,votable,32,3,480,0.0,7.724,4.158744,4.439093,4.438576,29625.8,0.015,True,8
dachs-local,dachs,Q07,votable,64,1,512,0.0,7.744,8.275881,8.658156,8.657611,30088.2,0.02,True,8
dachs-local,dachs,Q07,votable,64,2,511,0.0,7.489,8.441099,8.773712,8.773173,30645.1,0.025,True,8
dachs-local,dachs,Q07,votable,64,3,512,0.0,7.565,8.398105,8.904425,8.903954,29762.2,0.02,True,8
dachs-local,dachs,Q07,votable,8,1,450,0.0,7.388,1.06315,1.304213,1.303719,29311.8,0.015,True,8
dachs-local,dachs,Q07,votable,8,2,456,0.0,7.498,1.05969,1.273617,1.273125,31536.4,0.01,True,8
dachs-local,dachs,Q07,votable,8,3,451,0.0,7.42,1.060074,1.315237,1.314707,29990.6,0.015,True,8
dachs-local,dachs,Q10,votable,32,1,628,0.0,9.986,3.160385,3.404671,3.403208,353763.8,0.02,True,8
dachs-local,dachs,Q10,votable,32,2,632,0.0,10.002,3.19171,3.43184,3.430735,353764.1,0.025,True,8
dachs-local,dachs,Q10,votable,32,3,623,0.0,9.919,3.178301,3.423849,3.417833,353685.4,0.02,True,8
dachs-local,dachs,Q10,votable,64,1,640,0.0,10.049,6.363869,6.671148,6.666695,353724.9,0.025,True,8
dachs-local,dachs,Q10,votable,64,2,640,0.0,10.115,6.327337,6.660321,6.655156,353894.0,0.025,True,8
dachs-local,dachs,Q10,votable,64,3,640,0.0,10.023,6.353839,6.798154,6.791839,353722.5,0.035,True,8
dachs-local,dachs,Q10,votable,8,1,619,0.0,10.258,0.78513,0.943075,0.939514,353944.7,0.02,True,8
dachs-local,dachs,Q10,votable,8,2,626,0.0,10.352,0.772049,0.923431,0.920305,353749.7,0.02,True,8
dachs-local,dachs,Q10,votable,8,3,633,0.0,10.509,0.764291,0.926538,0.924469,353680.5,0.015,True,8
dachs-local,dachs,Q11,votable,32,1,292,0.0,4.534,7.092817,11.428808,9.361468,3498050.2,0.03,True,8
dachs-local,dachs,Q11,votable,32,2,296,0.0,4.413,7.541817,10.768735,9.290626,3498380.6,0.035,True,8
dachs-local,dachs,Q11,votable,32,3,289,0.0,4.396,7.35043,10.616624,9.344855,3496979.3,0.03,True,8
dachs-local,dachs,Q11,votable,64,1,276,0.0,4.418,14.882417,23.702758,18.231695,3497357.4,0.07,True,8
dachs-local,dachs,Q11,votable,64,2,287,0.0,3.911,17.152791,21.992657,19.371864,3498364.9,0.06,True,8
dachs-local,dachs,Q11,votable,64,3,323,0.0,4.387,15.510625,20.667044,18.532232,3497956.6,0.06,True,8
dachs-local,dachs,Q11,votable,8,1,257,0.0,4.198,2.044247,2.283722,2.166951,3497816.5,0.02,True,8
dachs-local,dachs,Q11,votable,8,2,258,0.0,4.153,2.04973,2.366525,2.201157,3498097.2,0.02,True,8
dachs-local,dachs,Q11,votable,8,3,261,0.0,4.334,2.00239,2.407153,2.154673,3497790.7,0.02,True,8
dachs-local,dachs,Q12,votable,32,1,507,0.0,7.917,3.966327,4.329931,4.329399,6302.3,0.015,True,8
dachs-local,dachs,Q12,votable,32,2,510,0.0,7.976,3.965989,4.280302,4.279814,6302.4,0.02,True,8
dachs-local,dachs,Q12,votable,32,3,512,0.0,8.155,3.927553,4.205321,4.20484,6302.3,0.015,True,8
dachs-local,dachs,Q12,votable,64,1,513,0.0,7.988,7.930057,8.285161,8.28468,6302.3,0.02,True,8
dachs-local,dachs,Q12,votable,64,2,519,0.0,7.671,7.921771,8.331038,8.330513,6302.4,0.02,True,8
dachs-local,dachs,Q12,votable,64,3,513,0.0,7.722,7.949625,8.407806,8.407323,6302.3,0.02,True,8
dachs-local,dachs,Q12,votable,8,1,478,0.0,7.882,1.001959,1.257704,1.257242,6302.4,0.015,True,8
dachs-local,dachs,Q12,votable,8,2,471,0.0,7.748,1.001111,1.307713,1.307243,6302.3,0.01,True,8
dachs-local,dachs,Q12,votable,8,3,470,0.0,7.741,1.008111,1.285219,1.284704,6302.3,0.015,True,8
dachs-local,dachs,Q13,votable,32,1,598,0.0,9.459,3.380994,3.689595,3.689138,5751.0,0.02,True,8
dachs-local,dachs,Q13,votable,32,2,588,0.0,9.319,3.396484,3.73714,3.736703,5751.0,0.025,True,8
dachs-local,dachs,Q13,votable,32,3,587,0.0,9.323,3.398175,3.773492,3.773042,5751.0,0.015,True,8
dachs-local,dachs,Q13,votable,64,1,600,0.0,8.979,6.826385,7.223038,7.222518,5751.0,0.025,True,8
dachs-local,dachs,Q13,votable,64,2,598,0.0,8.962,6.755861,7.202579,7.202055,5751.0,0.025,True,8
dachs-local,dachs,Q13,votable,64,3,604,0.0,9.129,6.752655,7.164521,7.164112,5751.0,0.025,True,8
dachs-local,dachs,Q13,votable,8,1,599,0.0,9.867,0.808917,1.097643,1.097188,5751.0,0.015,True,8
dachs-local,dachs,Q13,votable,8,2,595,0.0,9.785,0.813008,1.107975,1.107516,5751.0,0.015,True,8
dachs-local,dachs,Q13,votable,8,3,590,0.0,9.711,0.817446,1.118816,1.118311,5751.0,0.01,True,8
dachs-local,dachs,mix,votable,32,1,577,0.0,9.179,3.441947,4.031588,4.031,59106.8,0.02,True,8
dachs-local,dachs,mix,votable,32,2,580,0.0,9.127,3.468246,4.017938,4.017457,56013.1,0.015,True,8
dachs-local,dachs,mix,votable,32,3,578,0.0,9.179,3.461089,4.12668,4.12625,57885.5,0.02,True,8
dachs-local,dachs,mix,votable,64,1,613,0.0,9.242,6.754675,7.454868,7.454442,58842.7,0.02,True,8
dachs-local,dachs,mix,votable,64,2,580,0.0,8.667,7.019681,7.730489,7.730008,55444.9,0.02,True,8
dachs-local,dachs,mix,votable,64,3,596,0.0,8.98,6.823094,7.493578,7.493072,57037.5,0.02,True,8
dachs-local,dachs,mix,votable,8,1,583,0.0,9.626,0.842803,1.284494,1.284036,59045.2,0.015,True,8
dachs-local,dachs,mix,votable,8,2,574,0.0,9.429,0.894186,1.299357,1.298868,57784.2,0.015,True,8
dachs-local,dachs,mix,votable,8,3,590,0.0,9.714,0.770591,1.272867,1.272312,55568.5,0.015,True,8
egernia-local,egernia,Q01,csv,32,1,10499,0.0,174.589,0.178022,0.225386,0.220047,1835.0,0.085,True,8
egernia-local,egernia,Q01,csv,32,2,10513,0.0,174.849,0.177797,0.225647,0.22044,1835.0,0.095,True,8
egernia-local,egernia,Q01,csv,32,3,10455,0.0,173.912,0.178579,0.227409,0.221798,1835.0,0.085,True,8
egernia-local,egernia,Q01,csv,64,1,9896,0.0,164.169,0.380989,0.498341,0.462444,1835.0,0.08,True,8
egernia-local,egernia,Q01,csv,64,2,9863,0.0,163.684,0.380902,0.501472,0.468103,1835.0,0.085,True,8
egernia-local,egernia,Q01,csv,64,3,9810,0.0,162.755,0.382664,0.49538,0.462981,1835.0,0.085,True,8
egernia-local,egernia,Q01,csv,8,1,11544,0.0,192.291,0.039855,0.059032,0.056434,1835.0,0.11,True,8
egernia-local,egernia,Q01,csv,8,2,11504,0.0,191.623,0.040021,0.059471,0.056358,1835.0,0.115,True,8
egernia-local,egernia,Q01,csv,8,3,11468,0.0,191.071,0.040306,0.059152,0.056306,1835.0,0.11,True,8
egernia-local,egernia,Q02,csv,32,1,8442,0.0,140.235,0.222811,0.279886,0.27384,38404.4,0.08,True,8
egernia-local,egernia,Q02,csv,32,2,8454,0.0,140.536,0.223004,0.277286,0.272159,38412.7,0.095,True,8
egernia-local,egernia,Q02,csv,32,3,8456,0.0,140.607,0.221969,0.279172,0.273443,38408.9,0.075,True,8
egernia-local,egernia,Q02,csv,64,1,7993,0.0,132.622,0.475788,0.582429,0.542354,38405.1,0.065,True,8
egernia-local,egernia,Q02,csv,64,2,8017,0.0,132.85,0.474359,0.575114,0.5361,38412.6,0.075,True,8
egernia-local,egernia,Q02,csv,64,3,8016,0.0,132.871,0.474585,0.577227,0.537423,38406.7,0.07,True,8
egernia-local,egernia,Q02,csv,8,1,9086,0.0,151.354,0.051039,0.074556,0.071053,38402.7,0.095,True,8
egernia-local,egernia,Q02,csv,8,2,9152,0.0,152.416,0.050561,0.073927,0.070903,38412.0,0.1,True,8
egernia-local,egernia,Q02,csv,8,3,9124,0.0,151.939,0.050904,0.073058,0.069993,38411.4,0.095,True,8
egernia-local,egernia,Q03,csv,32,1,7821,0.0,129.819,0.225247,0.386706,0.383653,25799.5,0.06,True,8
egernia-local,egernia,Q03,csv,32,2,7743,0.0,128.417,0.227124,0.389126,0.386259,25680.7,0.06,True,8
egernia-local,egernia,Q03,csv,32,3,7680,0.0,127.414,0.228558,0.393695,0.389796,25523.4,0.065,True,8
egernia-local,egernia,Q03,csv,64,1,7435,0.0,123.0,0.502299,0.667187,0.633502,25797.2,0.07,True,8
egernia-local,egernia,Q03,csv,64,2,7473,0.0,123.702,0.496913,0.668175,0.63271,25718.8,0.06,True,8
egernia-local,egernia,Q03,csv,64,3,7306,0.0,120.846,0.507928,0.67519,0.639604,25474.3,0.065,True,8
egernia-local,egernia,Q03,csv,8,1,8297,0.0,137.955,0.036916,0.19109,0.189788,25735.9,0.09,True,8
egernia-local,egernia,Q03,csv,8,2,8352,0.0,138.902,0.036915,0.190122,0.188419,25741.3,0.09,True,8
egernia-local,egernia,Q03,csv,8,3,8212,0.0,136.534,0.036661,0.191771,0.189753,25514.2,0.095,True,8
egernia-local,egernia,Q04,csv,32,1,7652,0.0,127.13,0.246811,0.305875,0.299803,60011.0,0.065,True,8
egernia-local,egernia,Q04,csv,32,2,7646,0.0,127.023,0.247671,0.302026,0.29638,60012.0,0.06,True,8
egernia-local,egernia,Q04,csv,32,3,7659,0.0,127.241,0.246421,0.301444,0.295747,60017.2,0.065,True,8
egernia-local,egernia,Q04,csv,64,1,7290,0.0,120.772,0.524813,0.624738,0.583994,60017.4,0.07,True,8
egernia-local,egernia,Q04,csv,64,2,7304,0.0,120.992,0.523376,0.61751,0.576598,60025.0,0.065,True,8
egernia-local,egernia,Q04,csv,64,3,7318,0.0,121.224,0.52081,0.623935,0.581852,60019.1,0.06,True,8
egernia-local,egernia,Q04,csv,8,1,7911,0.0,131.751,0.059054,0.080638,0.077669,60017.2,0.08,True,8
egernia-local,egernia,Q04,csv,8,2,7906,0.0,131.649,0.059227,0.08042,0.077278,60006.4,0.08,True,8
egernia-local,egernia,Q04,csv,8,3,7923,0.0,131.951,0.058982,0.080299,0.077214,60012.1,0.09,True,8
egernia-local,egernia,Q05,csv,32,1,9609,0.0,159.791,0.194492,0.249309,0.243502,3828.4,0.07,True,8
egernia-local,egernia,Q05,csv,32,2,9601,0.0,159.675,0.194441,0.248282,0.242844,3891.7,0.08,True,8
egernia-local,egernia,Q05,csv,32,3,9580,0.0,159.308,0.194778,0.249775,0.243423,3936.9,0.075,True,8
egernia-local,egernia,Q05,csv,64,1,8984,0.0,149.093,0.420617,0.519123,0.485545,3836.6,0.07,True,8
egernia-local,egernia,Q05,csv,64,2,8996,0.0,149.173,0.421132,0.522455,0.484298,3899.6,0.075,True,8
egernia-local,egernia,Q05,csv,64,3,8966,0.0,148.81,0.42343,0.512959,0.47979,3938.0,0.075,True,8
egernia-local,egernia,Q05,csv,8,1,10686,0.0,178.032,0.043174,0.063481,0.060572,3858.8,0.095,True,8
egernia-local,egernia,Q05,csv,8,2,10653,0.0,177.471,0.043403,0.063563,0.060393,3873.6,0.1,True,8
egernia-local,egernia,Q05,csv,8,3,10682,0.0,177.969,0.043238,0.063541,0.060451,3960.6,0.095,True,8
egernia-local,egernia,Q06,csv,32,1,7799,0.0,129.594,0.242798,0.29964,0.289471,70453.9,0.075,True,8
egernia-local,egernia,Q06,csv,32,2,7731,0.0,128.432,0.244243,0.306595,0.294277,71771.3,0.075,True,8
egernia-local,egernia,Q06,csv,32,3,7596,0.0,126.271,0.248655,0.312759,0.302586,71502.2,0.075,True,8
egernia-local,egernia,Q06,csv,64,1,7313,0.0,121.115,0.521289,0.627442,0.561695,70640.2,0.075,True,8
egernia-local,egernia,Q06,csv,64,2,7389,0.0,122.464,0.516419,0.627598,0.561422,72072.3,0.075,True,8
egernia-local,egernia,Q06,csv,64,3,7362,0.0,122.031,0.518716,0.624761,0.556831,71716.9,0.075,True,8
egernia-local,egernia,Q06,csv,8,1,8415,0.0,140.129,0.055455,0.079149,0.073418,70879.2,0.095,True,8
egernia-local,egernia,Q06,csv,8,2,8394,0.0,139.814,0.055536,0.078865,0.073227,71125.8,0.09,True,8
egernia-local,egernia,Q06,csv,8,3,8400,0.0,139.934,0.055611,0.079178,0.073342,71960.2,0.1,True,8
egernia-local,egernia,Q07,csv,32,1,9044,0.0,150.356,0.207761,0.264771,0.258278,19991.0,0.075,True,8
egernia-local,egernia,Q07,csv,32,2,9030,0.0,150.143,0.207916,0.263014,0.256887,20208.4,0.07,True,8
egernia-local,egernia,Q07,csv,32,3,9035,0.0,150.285,0.207402,0.261457,0.255786,20071.4,0.075,True,8
egernia-local,egernia,Q07,csv,64,1,8520,0.0,141.059,0.445038,0.547728,0.512632,20092.9,0.07,True,8
egernia-local,egernia,Q07,csv,64,2,8480,0.0,140.61,0.445976,0.563676,0.523265,20147.6,0.07,True,8
egernia-local,egernia,Q07,csv,64,3,8514,0.0,141.188,0.443085,0.561437,0.526886,20161.8,0.075,True,8
egernia-local,egernia,Q07,csv,8,1,9959,0.0,165.897,0.046771,0.067495,0.064321,20053.8,0.1,True,8
egernia-local,egernia,Q07,csv,8,2,9914,0.0,165.193,0.046671,0.068342,0.065429,20092.1,0.1,True,8
egernia-local,egernia,Q07,csv,8,3,9873,0.0,164.493,0.047048,0.068108,0.065083,20128.5,0.11,True,8
egernia-local,egernia,Q10,csv,32,1,5083,0.0,84.327,0.375479,0.458075,0.415526,298546.7,0.065,True,8
egernia-local,egernia,Q10,csv,32,2,5101,0.0,84.621,0.371802,0.45844,0.412406,298427.8,0.065,True,8
egernia-local,egernia,Q10,csv,32,3,5060,0.0,83.905,0.376861,0.454522,0.414355,298581.1,0.06,True,8
egernia-local,egernia,Q10,csv,64,1,4852,0.0,80.199,0.794643,0.909865,0.713632,298527.6,0.06,True,8
egernia-local,egernia,Q10,csv,64,2,4827,0.0,79.722,0.796889,0.912174,0.719504,298426.2,0.065,True,8
egernia-local,egernia,Q10,csv,64,3,4835,0.0,79.909,0.794878,0.906572,0.709354,298577.7,0.07,True,8
egernia-local,egernia,Q10,csv,8,1,5278,0.0,87.894,0.08942,0.117067,0.101931,298544.5,0.075,True,8
egernia-local,egernia,Q10,csv,8,2,5281,0.0,87.902,0.089275,0.116782,0.101586,298451.5,0.08,True,8
egernia-local,egernia,Q10,csv,8,3,5306,0.0,88.411,0.088784,0.117259,0.101422,298597.9,0.08,True,8
egernia-local,egernia,Q11,csv,32,1,1010,0.0,16.465,1.932569,2.233998,1.355762,2995290.1,0.055,True,8
egernia-local,egernia,Q11,csv,32,2,1014,0.0,16.548,1.929447,2.234836,1.354027,2995555.4,0.065,True,8
egernia-local,egernia,Q11,csv,32,3,1012,0.0,16.547,1.920492,2.233078,1.368025,2996848.3,0.065,True,8
egernia-local,egernia,Q11,csv,64,1,1013,0.0,16.149,3.941807,4.37868,2.093432,2995025.0,0.075,True,8
egernia-local,egernia,Q11,csv,64,2,1021,0.0,16.257,3.942731,4.370272,2.155432,2995057.9,0.07,True,8
egernia-local,egernia,Q11,csv,64,3,1020,0.0,16.236,3.929376,4.251494,1.989718,2996470.3,0.08,True,8
egernia-local,egernia,Q11,csv,8,1,934,0.0,15.468,0.508208,0.641341,0.496346,2995426.7,0.065,True,8
egernia-local,egernia,Q11,csv,8,2,940,0.0,15.601,0.505239,0.631509,0.492582,2995913.5,0.065,True,8
egernia-local,egernia,Q11,csv,8,3,934,0.0,15.491,0.513865,0.614412,0.484253,2996757.1,0.06,True,8
egernia-local,egernia,Q12,csv,32,1,9729,0.0,161.806,0.191678,0.249732,0.244403,109.0,0.07,True,8
egernia-local,egernia,Q12,csv,32,2,9745,0.0,162.047,0.192305,0.241781,0.236234,109.0,0.07,True,8
egernia-local,egernia,Q12,csv,32,3,9755,0.0,162.293,0.191563,0.248307,0.242902,109.0,0.075,True,8
egernia-local,egernia,Q12,csv,64,1,9143,0.0,151.712,0.412328,0.525418,0.49152,109.0,0.07,True,8
